hexid,population,infections,geometry,date,infectionsPC
75,53468.06046929737,10.127316295915971,"list(c(-2231375.65827803, -2249195.38465232, -2249195.38465232, -2231375.65827803, -2213555.93190375, -2213555.93190375, -2231375.65827803, 1761366.01232867, 1771654.23614775, 1792230.68378591, 1802518.90760498, 1792230.68378591, 1771654.23614775, 1761366.01232867))",2020-09-17,1.894087088072199e-4
76,186686.2780146854,70.72001374157449,"list(c(-2231375.65827803, -2249195.38465232, -2249195.38465232, -2231375.65827803, -2213555.93190375, -2213555.93190375, -2231375.65827803, 1823095.35524314, 1833383.57906222, 1853960.02670037, 1864248.25051945, 1853960.02670038, 1833383.57906222, 1823095.35524314))",2020-09-17,3.7881741761443976e-4
77,703063.5733717161,597.9855186631503,"list(c(-2231375.65827803, -2249195.38465231, -2249195.38465232, -2231375.65827803, -2213555.93190375, -2213555.93190375, -2231375.65827803, 1884824.6981576, 1895112.92197668, 1915689.36961483, 1925977.59343391, 1915689.36961484, 1895112.92197668, 1884824.6981576))",2020-09-17,8.505425985808967e-4
78,599366.2901387903,231.5722004566009,"list(c(-2231375.65827803, -2249195.38465231, -2249195.38465231, -2231375.65827803, -2213555.93190375, -2213555.93190375, -2231375.65827803, 1946554.04107207, 1956842.26489115, 1977418.7125293, 1987706.93634838, 1977418.7125293, 1956842.26489114, 1946554.04107207))",2020-09-17,3.8636173616467094e-4
79,14490.41283028901,4.12916469078354,"list(c(-2231375.65827803, -2249195.38465232, -2249195.38465232, -2231375.65827803, -2213555.93190375, -2213555.93190375, -2231375.65827803, 2008283.38398653, 2018571.60780561, 2039148.05544376, 2049436.27926284, 2039148.05544377, 2018571.6078056, 2008283.38398653))",2020-09-17,2.8495838863558344e-4
80,436.900554495141,0.10426003945077808,"list(c(-2231375.65827803, -2249195.38465232, -2249195.38465232, -2231375.65827803, -2213555.93190375, -2213555.93190375, -2231375.65827803, 2070012.726901, 2080300.95072007, 2100877.39835823, 2111165.62217731, 2100877.39835823, 2080300.95072007, 2070012.726901))",2020-09-17,2.386356308731524e-4
81,701.3374676459948,0.4198559612611933,"list(c(-2231375.65827803, -2249195.38465232, -2249195.38465231, -2231375.65827803, -2213555.93190375, -2213555.93190375, -2231375.65827803, 2131742.06981546, 2142030.29363453, 2162606.7412727, 2172894.96509177, 2162606.7412727, 2142030.29363454, 2131742.06981546))",2020-09-17,5.986504081557476e-4
82,41.20237421709752,0.00489713495906539,"list(c(-2231375.65827803, -2249195.38465231, -2249195.38465231, -2231375.65827803, -2213555.93190375, -2213555.93190375, -2231375.65827803, 2193471.41272993, 2203759.63654901, 2224336.08418716, 2234624.30800623, 2224336.08418716, 2203759.63654901, 2193471.41272993))",2020-09-17,1.1885564975605846e-4
83,7479.385240325941,7.225608173187281,"list(c(-2231375.65827803, -2249195.38465232, -2249195.38465231, -2231375.65827803, -2213555.93190375, -2213555.93190375, -2231375.65827803, 2255200.75564439, 2265488.97946346, 2286065.42710163, 2296353.6509207, 2286065.42710162, 2265488.97946347, 2255200.75564439))",2020-09-17,9.660697959813072e-4
84,172.41603104680092,0.00670504097607588,"list(c(-2231375.65827803, -2249195.38465231, -2249195.38465232, -2231375.65827803, -2213555.93190375, -2213555.93190375, -2231375.65827803, 2316930.09855886, 2327218.32237793, 2347794.77001609, 2358082.99383517, 2347794.77001609, 2327218.32237793, 2316930.09855886))",2020-09-17,3.888873288270889e-5
85,1218.380522111763,0.02273445924236934,"list(c(-2231375.65827803, -2249195.38465232, -2249195.38465232, -2231375.65827803, -2213555.93190375, -2213555.93190375, -2231375.65827803, 2378659.44147332, 2388947.66529239, 2409524.11293055, 2419812.33674963, 2409524.11293055, 2388947.66529239, 2378659.44147332))",2020-09-17,1.8659572136761303e-5
86,9692.156005930268,0.9826047491326148,"list(c(-2231375.65827803, -2249195.38465231, -2249195.38465232, -2231375.65827803, -2213555.93190375, -2213555.93190375, -2231375.65827803, 2440388.78438778, 2450677.00820686, 2471253.45584502, 2481541.67966409, 2471253.45584501, 2450677.00820686, 2440388.78438778))",2020-09-17,1.0138144170723166e-4
87,4.10732676781827,8.328134185682404e-4,"list(c(-2231375.65827803, -2249195.38465232, -2249195.38465232, -2231375.65827803, -2213555.93190375, -2213555.93190375, -2231375.65827803, 2502118.12730225, 2512406.35112132, 2532982.79875947, 2543271.02257856, 2532982.79875948, 2512406.35112132, 2502118.12730225))",2020-09-17,2.0276288341446332e-4
88,15501.669478195232,1.2389972895497858,"list(c(-2231375.65827803, -2249195.38465232, -2249195.38465231, -2231375.65827803, -2213555.93190375, -2213555.93190375, -2231375.65827803, 2563847.47021671, 2574135.69403579, 2594712.14167394, 2605000.36549302, 2594712.14167394, 2574135.69403579, 2563847.47021671))",2020-09-17,7.992670023654994e-5
89,6466.7709577848955,2.6815424160616232,"list(c(-2231375.65827803, -2249195.38465231, -2249195.38465231, -2231375.65827803, -2213555.93190375, -2213555.93190375, -2231375.65827803, 2625576.81313117, 2635865.03695026, 2656441.48458841, 2666729.70840749, 2656441.48458841, 2635865.03695025, 2625576.81313117))",2020-09-17,4.1466482013461465e-4
90,0.150845561936505,4.4145196886166514e-5,"list(c(-2213555.93190375, -2231375.65827803, -2231375.65827803, -2213555.93190375, -2195736.20552947, -2195736.20552947, -2213555.93190375, 1483583.96921358, 1493872.19303266, 1514448.64067082, 1524736.8644899, 1514448.64067082, 1493872.19303266, 1483583.96921358))",2020-09-17,2.926516121485127e-4
91,49436.50955409931,14.467674220002516,"list(c(-2213555.93190375, -2231375.65827803, -2231375.65827803, -2213555.93190375, -2195736.20552947, -2195736.20552947, -2213555.93190375, 1545313.31212805, 1555601.53594713, 1576177.98358528, 1586466.20740436, 1576177.98358528, 1555601.53594713, 1545313.31212805))",2020-09-17,2.926516121485127e-4
92,58205.03980204029,34.067597466470886,"list(c(-2213555.93190375, -2231375.65827803, -2231375.65827803, -2213555.93190375, -2195736.20552947, -2195736.20552947, -2213555.93190375, 1607042.65504251, 1617330.87886159, 1637907.32649974, 1648195.55031882, 1637907.32649974, 1617330.8788616, 1607042.65504251))",2020-09-17,5.853032242970255e-4
93,11573.45389736669,5.344339966284837,"list(c(-2213555.93190375, -2231375.65827803, -2231375.65827803, -2213555.93190375, -2195736.20552947, -2195736.20552947, -2213555.93190375, 1668771.99795698, 1679060.22177606, 1699636.66941421, 1709924.89323329, 1699636.66941421, 1679060.22177606, 1668771.99795698))",2020-09-17,4.617757165387625e-4
94,16422.77567732624,3.1106167360729793,"list(c(-2213555.93190375, -2231375.65827803, -2231375.65827803, -2213555.93190375, -2195736.20552947, -2195736.20552947, -2213555.93190375, 1730501.34087144, 1740789.56469052, 1761366.01232867, 1771654.23614775, 1761366.01232868, 1740789.56469052, 1730501.34087144))",2020-09-17,1.8940870880721988e-4
95,26992.745511637808,5.1126610745211964,"list(c(-2213555.93190375, -2231375.65827803, -2231375.65827803, -2213555.93190375, -2195736.20552947, -2195736.20552947, -2213555.93190375, 1792230.68378591, 1802518.90760498, 1823095.35524314, 1833383.57906222, 1823095.35524314, 1802518.90760498, 1792230.68378591))",2020-09-17,1.8940870880721983e-4
96,43891.59911672096,28.472853542242124,"list(c(-2213555.93190375, -2231375.65827803, -2231375.65827803, -2213555.93190375, -2195736.20552947, -2195736.20552947, -2213555.93190375, 1853960.02670038, 1864248.25051945, 1884824.6981576, 1895112.92197668, 1884824.69815761, 1864248.25051945, 1853960.02670038))",2020-09-17,6.487085026572909e-4
97,171593.47306384507,66.06662564127322,"list(c(-2213555.93190375, -2231375.65827803, -2231375.65827803, -2213555.93190375, -2195736.20552947, -2195736.20552947, -2213555.93190375, 1915689.36961484, 1925977.59343391, 1946554.04107207, 1956842.26489114, 1946554.04107207, 1925977.59343391, 1915689.36961484))",2020-09-17,3.850182903908688e-4
98,219099.50621629297,62.434242242246825,"list(c(-2213555.93190375, -2231375.65827803, -2231375.65827803, -2213555.93190375, -2195736.20552947, -2195736.20552947, -2213555.93190375, 1977418.7125293, 1987706.93634838, 2008283.38398653, 2018571.6078056, 2008283.38398653, 1987706.93634838, 1977418.7125293))",2020-09-17,2.849583886355834e-4
99,8991.62130888481,2.1457212236182075,"list(c(-2213555.93190375, -2231375.65827803, -2231375.65827803, -2213555.93190375, -2195736.20552947, -2195736.20552947, -2213555.93190375, 2039148.05544377, 2049436.27926284, 2070012.726901, 2080300.95072007, 2070012.726901, 2049436.27926284, 2039148.05544377))",2020-09-17,2.3863563087315245e-4
100,2036.667933105673,0.3240143580638611,"list(c(-2213555.93190375, -2231375.65827803, -2231375.65827803, -2213555.93190375, -2195736.20552947, -2195736.20552947, -2213555.93190375, 2100877.39835823, 2111165.62217731, 2131742.06981546, 2142030.29363454, 2131742.06981546, 2111165.62217731, 2100877.39835823))",2020-09-17,1.590904205821016e-4
101,2808.524380791787,0.3338089901347396,"list(c(-2213555.93190375, -2231375.65827803, -2231375.65827803, -2213555.93190375, -2195736.20552947, -2195736.20552947, -2213555.93190375, 2162606.7412727, 2172894.96509177, 2193471.41272993, 2203759.63654901, 2193471.41272993, 2172894.96509177, 2162606.7412727))",2020-09-17,1.1885564975605846e-4
102,3049.763000933189,4.4194258801542965,"list(c(-2213555.93190375, -2231375.65827803, -2231375.65827803, -2213555.93190375, -2195736.20552947, -2195736.20552947, -2213555.93190375, 2224336.08418716, 2234624.30800623, 2255200.75564439, 2265488.97946347, 2255200.75564439, 2234624.30800623, 2224336.08418716))",2020-09-17,0.00144910469397196
103,769.4100453201971,0.02992138172973009,"list(c(-2213555.93190375, -2231375.65827803, -2231375.65827803, -2213555.93190375, -2195736.20552947, -2195736.20552947, -2213555.93190375, 2286065.42710162, 2296353.6509207, 2316930.09855886, 2327218.32237793, 2316930.09855886, 2296353.6509207, 2286065.42710162))",2020-09-17,3.888873288270889e-5
104,2611.528397501717,0.04873000252038392,"list(c(-2213555.93190375, -2231375.65827803, -2231375.65827803, -2213555.93190375, -2195736.20552947, -2195736.20552947, -2213555.93190375, 2347794.77001609, 2358082.99383517, 2378659.44147332, 2388947.66529239, 2378659.44147332, 2358082.99383516, 2347794.77001609))",2020-09-17,1.86595721367613e-5
105,509.13734762778233,0.07742561749425084,"list(c(-2213555.93190375, -2231375.65827803, -2231375.65827803, -2213555.93190375, -2195736.20552947, -2195736.20552947, -2213555.93190375, 2409524.11293055, 2419812.33674963, 2440388.78438778, 2450677.00820686, 2440388.78438778, 2419812.33674962, 2409524.11293055))",2020-09-17,1.520721625608475e-4
106,56978.897011985595,2.888301362981487,"list(c(-2213555.93190375, -2231375.65827803, -2231375.65827803, -2213555.93190375, -2195736.20552947, -2195736.20552947, -2213555.93190375, 2471253.45584501, 2481541.67966409, 2502118.12730225, 2512406.35112132, 2502118.12730224, 2481541.67966409, 2471253.45584501))",2020-09-17,5.069072085361583e-5
107,2890.344322659944,0.46203136851531057,"list(c(-2213555.93190375, -2231375.65827803, -2231375.65827803, -2213555.93190375, -2195736.20552947, -2195736.20552947, -2213555.93190375, 2532982.79875948, 2543271.02257856, 2563847.47021671, 2574135.69403579, 2563847.47021671, 2543271.02257855, 2532982.79875948))",2020-09-17,1.5985340047309986e-4
108,1214.790699197642,0.19418842412983767,"list(c(-2213555.93190375, -2231375.65827803, -2231375.65827803, -2213555.93190375, -2195736.20552947, -2195736.20552947, -2213555.93190375, 2594712.14167394, 2605000.36549302, 2625576.81313117, 2635865.03695025, 2625576.81313117, 2605000.36549302, 2594712.14167394))",2020-09-17,1.5985340047309986e-4
109,13146.192498683107,2.7256317739607256,"list(c(-2213555.93190375, -2231375.65827803, -2231375.65827803, -2213555.93190375, -2195736.20552947, -2195736.20552947, -2213555.93190375, 2656441.48458841, 2666729.70840749, 2687306.15604564, 2697594.37986472, 2687306.15604564, 2666729.70840748, 2656441.48458841))",2020-09-17,2.073324100673073e-4
110,1.005637079576701,2.943013125744437e-4,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915518, -2177916.47915518, -2195736.20552947, 1452719.29775635, 1463007.52157543, 1483583.96921358, 1493872.19303266, 1483583.96921358, 1463007.52157543, 1452719.29775635))",2020-09-17,2.9265161214851276e-4
111,165.6222792892583,0.04846962704171267,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915518, -2177916.47915519, -2195736.20552947, 1514448.64067082, 1524736.8644899, 1545313.31212805, 1555601.53594713, 1545313.31212805, 1524736.86448989, 1514448.64067082))",2020-09-17,2.926516121485127e-4
112,167311.2716520649,97.92782675918907,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915518, -2177916.47915519, -2195736.20552947, 1576177.98358528, 1586466.20740436, 1607042.65504251, 1617330.8788616, 1607042.65504252, 1586466.20740436, 1576177.98358528))",2020-09-17,5.853032242970254e-4
113,131312.43001382038,15.047018066280575,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915519, -2177916.47915518, -2195736.20552947, 1637907.32649974, 1648195.55031882, 1668771.99795698, 1679060.22177606, 1668771.99795698, 1648195.55031883, 1637907.32649974))",2020-09-17,1.1458944187307254e-4
114,1298.598850842508,0.5996614148442128,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915519, -2177916.47915518, -2195736.20552947, 1699636.66941421, 1709924.89323329, 1730501.34087144, 1740789.56469052, 1730501.34087144, 1709924.89323329, 1699636.66941421))",2020-09-17,4.6177571653876256e-4
115,261.6928173593178,0.049566898640152,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915518, -2177916.47915518, -2195736.20552947, 1761366.01232868, 1771654.23614775, 1792230.68378591, 1802518.90760498, 1792230.68378591, 1771654.23614776, 1761366.01232868))",2020-09-17,1.8940870880721988e-4
116,2627.547636175843,0.9953608101950584,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915519, -2177916.47915519, -2195736.20552947, 1823095.35524314, 1833383.57906222, 1853960.02670038, 1864248.25051945, 1853960.02670037, 1833383.57906222, 1823095.35524314))",2020-09-17,3.788174176144398e-4
117,15668.30414508632,20.328324242275944,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915518, -2177916.47915519, -2195736.20552947, 1884824.69815761, 1895112.92197668, 1915689.36961484, 1925977.59343391, 1915689.36961484, 1895112.92197668, 1884824.69815761))",2020-09-17,0.00129741700531458
118,138296.6729182081,70.99566476495151,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915519, -2177916.47915519, -2195736.20552947, 1946554.04107207, 1956842.26489114, 1977418.7125293, 1987706.93634838, 1977418.7125293, 1956842.26489114, 1946554.04107207))",2020-09-17,5.133577205211583e-4
119,193100.8325610202,112.40015295170735,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915519, -2177916.47915519, -2195736.20552947, 2008283.38398653, 2018571.6078056, 2039148.05544377, 2049436.27926284, 2039148.05544376, 2018571.60780561, 2008283.38398653))",2020-09-17,5.820801053055466e-4
120,21647.2045214551,3.443862871745063,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915519, -2177916.47915518, -2195736.20552947, 2070012.726901, 2080300.95072007, 2100877.39835823, 2111165.62217731, 2100877.39835823, 2080300.95072008, 2070012.726901))",2020-09-17,1.590904205821016e-4
121,27647.12737533402,4.929025932125755,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915519, -2177916.47915519, -2195736.20552947, 2131742.06981546, 2142030.29363454, 2162606.7412727, 2172894.96509177, 2162606.74127269, 2142030.29363454, 2131742.06981546))",2020-09-17,1.782834746340877e-4
122,34915.02798048007,2.07492416843546,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915519, -2177916.47915519, -2195736.20552947, 2193471.41272993, 2203759.63654901, 2224336.08418716, 2234624.30800623, 2224336.08418716, 2203759.636549, 2193471.41272993))",2020-09-17,5.942782487802923e-5
123,25905.1046475006,25.026139161685315,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915519, -2177916.47915518, -2195736.20552947, 2255200.75564439, 2265488.97946347, 2286065.42710162, 2296353.6509207, 2286065.42710162, 2265488.97946347, 2255200.75564439))",2020-09-17,9.660697959813072e-4
124,473.4541144704552,0.01841203058986101,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915519, -2177916.47915518, -2195736.20552947, 2316930.09855886, 2327218.32237793, 2347794.77001609, 2358082.99383516, 2347794.77001609, 2327218.32237793, 2316930.09855886))",2020-09-17,3.888873288270889e-5
125,1045.111972924682,0.01950134224978102,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915518, -2177916.47915518, -2195736.20552947, 2378659.44147332, 2388947.66529239, 2409524.11293055, 2419812.33674962, 2409524.11293055, 2388947.6652924, 2378659.44147332))",2020-09-17,1.86595721367613e-5
126,36925.16350636403,3.7435263115504425,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915519, -2177916.47915519, -2195736.20552947, 2440388.78438778, 2450677.00820686, 2471253.45584501, 2481541.67966409, 2471253.45584502, 2450677.00820686, 2440388.78438778))",2020-09-17,1.0138144170723166e-4
127,10805.85081690617,1.0955127346912146,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915518, -2177916.47915518, -2195736.20552947, 2502118.12730224, 2512406.35112132, 2532982.79875948, 2543271.02257855, 2532982.79875948, 2512406.35112133, 2502118.12730224))",2020-09-17,1.0138144170723167e-4
128,5538.748218511688,0.8853877370934173,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915518, -2177916.47915519, -2195736.20552947, 2563847.47021671, 2574135.69403579, 2594712.14167394, 2605000.36549302, 2594712.14167395, 2574135.69403579, 2563847.47021671))",2020-09-17,1.598534004730999e-4
129,1147.339494895183,0.47576132528405063,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915518, -2177916.47915519, -2195736.20552947, 2625576.81313117, 2635865.03695025, 2656441.48458841, 2666729.70840748, 2656441.48458841, 2635865.03695025, 2625576.81313117))",2020-09-17,4.146648201346146e-4
130,9143.45917614302,3.7914708546835367,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915519, -2177916.47915519, -2195736.20552947, 2687306.15604564, 2697594.37986472, 2718170.82750287, 2728459.05132195, 2718170.82750287, 2697594.37986471, 2687306.15604564))",2020-09-17,4.146648201346146e-4
131,8.567697608279367,3.345754629976768e-4,"list(c(-2195736.20552947, -2213555.93190375, -2213555.93190375, -2195736.20552947, -2177916.47915518, -2177916.47915519, -2195736.20552947, 2749035.49896011, 2759323.72277918, 2779900.17041733, 2790188.39423642, 2779900.17041734, 2759323.72277918, 2749035.49896011))",2020-09-17,3.905080201177512e-5
132,3.086886818850652,9.033824040566372e-4,"list(c(-2177916.47915518, -2195736.20552947, -2195736.20552947, -2177916.47915519, -2160096.7527809, -2160096.7527809, -2177916.47915518, 1483583.96921358, 1493872.19303266, 1514448.64067082, 1524736.86448989, 1514448.64067082, 1493872.19303266, 1483583.96921358))",2020-09-17,2.926516121485127e-4
133,23562.42891949893,6.8955828094261005,"list(c(-2177916.47915518, -2195736.20552947, -2195736.20552947, -2177916.47915519, -2160096.7527809, -2160096.7527809, -2177916.47915518, 1545313.31212805, 1555601.53594713, 1576177.98358528, 1586466.20740436, 1576177.98358528, 1555601.53594712, 1545313.31212805))",2020-09-17,2.926516121485127e-4
