hexid	date	distToFront	geometry
2805	2020-10-24	166572.49509135608	c(-575088.76868971, -557191.59670804, 4002903.83799527, 4012564.26927767)
2806	2020-10-24	152897.46970079406	c(-554378.115810266, -569370.864556521, 4035876.31163031, 4049537.08442081)
2837	2020-10-24	171936.69963663648	c(-557191.59670804, -554378.115810266, 4012564.26927767, 4035876.31163031)
3304	2020-10-24	54186.39090048481	c(-329914.278467972, -331662.367241288, 3343832.78004793, 3320560.6986301)
3335	2020-10-24	54004.308275843265	c(-311505.333928823, -329914.278467972, 3354157.45382626, 3343832.78004793)
3335	2020-10-24	54004.308275843265	c(-309778.848192146, -311505.333928823, 3377422.75321998, 3354157.45382626)
3367	2020-10-24	53821.471736271356	c(-291442.03353077, -309778.848192146, 3387764.80172867, 3377422.75321998)
3367	2020-10-24	53821.471736271356	c(-289737.840705101, -291442.03353077, 3411023.63496452, 3387764.80172867)
3399	2020-10-24	58269.43341195676	c(-271473.755802742, -289737.840705101, 3421383.66268388, 3411023.63496452)
3463	2020-10-24	38779.737406979366	c(-254886.921734563, -271473.755802742, 3408519.26791682, 3421383.66268388)
3463	2020-10-24	38767.520264095954	c(-236668.634800462, -254886.921734563, 3418932.03184193, 3408519.26791682)
3463	2020-10-24	39063.96886393761	c(-235064.653457673, -236668.634800462, 3442175.13658056, 3418932.03184193)
3497	2020-10-24	53421.2315394945	c(-216919.652735815, -235064.653457673, 3452606.92263371, 3442175.13658056)
3497	2020-10-24	53421.2315394945	c(-215339.91375067, -216919.652735815, 3475844.58935007, 3452606.92263371)
3531	2020-10-24	53237.21198515949	c(-197268.812569491, -215339.91375067, 3486295.97100648, 3475844.58935007)
3531	2020-10-24	53237.21198515949	c(-195713.998606514, -197268.812569491, 3509528.49158739, 3486295.97100648)
3565	2020-10-24	57976.44644031046	c(-177717.413140979, -195713.998606514, 3520000.03106281, 3509528.49158739)
3565	2020-10-24	57976.44644031046	c(-176188.204589027, -177717.413140979, 3543227.6919448, 3520000.03106281)
3599	2020-10-24	77160.92616579818	c(-158266.753911427, -176188.204589027, 3553719.94011117, 3543227.6919448)
3599	2020-10-24	77848.19933969656	c(-156763.828910802, -158266.753911427, 3576943.02219238, 3553719.94011117)
3634	2020-10-24	82892.34564740885	c(-138918.135036808, -156763.828910802, 3587456.51849287, 3576943.02219238)
3634	2020-10-24	82892.34564740885	c(-137442.169503671, -138918.135036808, 3610675.29704631, 3587456.51849287)
3669	2020-10-24	82676.27076085375	c(-119672.857433646, -137442.169503671, 3621210.56940987, 3610675.29704631)
3669	2020-10-24	82676.27076085375	c(-118224.525081726, -119672.857433646, 3644425.3139979, 3621210.56940987)
3705	2020-10-24	82459.70825149697	c(-100532.222837243, -118224.525081726, 3654982.87875331, 3644425.3139979)
3705	2020-10-24	82459.70825149697	c(-99112.1951968243, -100532.222837243, 3678193.85314344, 3654982.87875331)
3741	2020-10-24	82242.65487141626	c(-81497.533852423, -99112.1951968243, 3688774.21493286, 3678193.85314344)
3814	2020-10-24	61699.815320669055	c(-65270.4844040165, -81497.533852423, 3676176.64705129, 3688774.21493286)
3814	2020-10-24	52092.93118528602	c(-47701.1185857438, -65270.4844040165, 3686813.14485317, 3676176.64705129)
3814	2020-10-24	52092.93118528602	c(-46391.7336995725, -47701.1185857438, 3710014.45526551, 3686813.14485317)
3851	2020-10-24	51904.25009111277	c(-28900.6718732789, -46391.7336995725, 3720674.62141013, 3710014.45526551)
3851	2020-10-24	51904.25009111277	c(-27621.511644082, -28900.6718732789, 3743873.00594586, 3720674.62141013)
3888	2020-10-24	51714.726314551066	c(-10209.3991750323, -27621.511644082, 3754557.31239216, 3743873.00594586)
3888	2020-10-24	51714.726314551066	c(-8961.12892816099, -10209.3991750323, 3777753.00817813, 3754557.31239216)
3926	2020-10-24	51524.35461049618	c(8371.38569860841, -8961.12892816099, 3788461.91489114, 3777753.00817813)
3889	2020-10-24	81369.46953474217	c(-5175.81219906843, -6444.31876521942, 3847340.44624583, 3824144.57487788)
3926	2020-10-24	61046.66506947741	c(-6444.31876521942, 9588.10275509086, 3824144.57487788, 3811655.1528826)
3927	2020-10-24	81149.91505125722	c(12041.0700571763, -5175.81219906843, 3858041.94770616, 3847340.44624583)
3926	2020-10-24	51524.35461049618	c(9588.10275509086, 8371.38569860841, 3811655.1528826, 3788461.91489114)
3927	2020-10-24	81149.91505125722	c(13277.2878656487, 12041.0700571763, 3881235.50524263, 3858041.94770616)
3964	2020-10-24	80929.85151095212	c(30412.6774913803, 13277.2878656487, 3891962.58128235, 3881235.50524263)
3964	2020-10-24	80929.85151095212	c(31615.9499957602, 30412.6774913803, 3915154.04594593, 3891962.58128235)
4002	2020-10-24	80709.27618001157	c(48669.1940618858, 31615.9499957602, 3925907.11695011, 3915154.04594593)
4002	2020-10-24	80709.27618001157	c(49838.8668467548, 48669.1940618858, 3949096.70327961, 3925907.11695011)
4039	2020-10-24	80488.18643268086	c(66809.3092912406, 49838.8668467548, 3959876.1772434, 3949096.70327961)
4039	2020-10-24	80488.18643268086	c(67944.7300781681, 66809.3092912406, 3983064.09328613, 3959876.1772434)
4077	2020-10-24	80266.57976002803	c(84831.7117179646, 67944.7300781681, 3993870.36572609, 3983064.09328613)
4077	2020-10-24	80266.57976002803	c(85932.2303743018, 84831.7117179646, 4017056.81296753, 3993870.36572609)
4115	2020-10-24	80044.45377872998	c(102735.088922185, 85932.2303743018, 4027890.26683303, 4017056.81296753)
4115	2020-10-24	80044.45377872998	c(103800.057472663, 102735.088922185, 4051075.44012815, 4027890.26683303)
4153	2020-10-24	79821.80623990952	c(120518.127558988, 103800.057472663, 4061936.4457128, 4051075.44012815)
4153	2020-10-24	79821.80623990952	c(121546.900200115, 120518.127558988, 4085120.53321882, 4061936.4457128)
4191	2020-10-24	94300.36900230359	c(138179.513399483, 121546.900200115, 4096009.44807211, 4085120.53321882)
4260	2020-10-24	75445.03946877536	c(153822.783665433, 138179.513399483, 4083746.2240362, 4096009.44807211)
4260	2020-10-24	75442.43437446555	c(170409.220641066, 153822.783665433, 4094695.20787445, 4083746.2240362)
4260	2020-10-24	76746.28182103706	c(171312.465237399, 170409.220641066, 4117875.66333099, 4094695.20787445)
4295	2020-10-24	79356.26668589163	c(187812.648420046, 171312.465237399, 4128853.16754433, 4117875.66333099)
4295	2020-10-24	79356.26668589163	c(188677.825157418, 187812.648420046, 4152033.11906533, 4128853.16754433)
4329	2020-10-24	93996.30907159817	c(205091.072241848, 188677.825157418, 4163039.46572344, 4152033.11906533)
4395	2020-10-24	75204.1240578057	c(220680.023710228, 205091.072241848, 4150897.46845421, 4163039.46572344)
4395	2020-10-24	75202.63384608163	c(237047.046816197, 220680.023710228, 4161964.46073978, 4150897.46845421)
4395	2020-10-24	76606.49516484432	c(237783.745351659, 237047.046816197, 4185142.01409108, 4161964.46073978)
4429	2020-10-24	93837.01518581882	c(254062.996073358, 237783.745351659, 4196238.40391237, 4185142.01409108)
4495	2020-10-24	75078.14915865508	c(269647.324616413, 254062.996073358, 4184188.60743938, 4196238.40391237)
4495	2020-10-24	75077.27671258918	c(285880.39687127, 269647.324616413, 4195345.94898001, 4184188.60743938)
4495	2020-10-24	76533.41970549618	c(286486.870857853, 285880.39687127, 4218521.87444361, 4195345.94898001)
4528	2020-10-24	93681.45143586263	c(302631.306257572, 286486.870857853, 4229709.13467327, 4218521.87444361)
4594	2020-10-24	74955.15003181026	c(318211.93530286, 302631.306257572, 4217751.62543894, 4229709.13467327)
4594	2020-10-24	74954.82450286813	c(334310.205716177, 318211.93530286, 4229000.1387668, 4217751.62543894)
4594	2020-10-24	76464.8143574708	c(334784.684829074, 334310.205716177, 4252175.14287177, 4229000.1387668)
4627	2020-10-24	98002.28375038231	c(350793.426098427, 334784.684829074, 4263454.06150781, 4252175.14287177)
4691	2020-10-24	92703.85551835687	c(366371.242988699, 350793.426098427, 4251588.95049433, 4263454.06150781)
4691	2020-10-24	92703.85551835687	c(382333.800880922, 366371.242988699, 4262929.4183213, 4251588.95049433)
4691	2020-10-24	93521.64751196379	c(382674.491419754, 382333.800880922, 4286104.14319789, 4262929.4183213)
4723	2020-10-24	112226.44474473606	c(398546.600457, 382674.491419754, 4297475.46779586, 4286104.14319789)
4785	2020-10-24	97941.88751051821	c(414122.456376736, 398546.600457, 4285702.88997955, 4297475.46779586)
4785	2020-10-24	97941.88751051821	c(429948.331937601, 414122.456376736, 4297136.05398038, 4285702.88997955)
4846	2020-10-24	92691.60796183563	c(445569.668414695, 429948.331937601, 4285425.85687805, 4297136.05398038)
4846	2020-10-24	92691.60796183563	c(461349.459120172, 445569.668414695, 4296920.94456554, 4285425.85687805)
4846	2020-10-24	105467.0163637768	c(461462.607362752, 461349.459120172, 4320095.62690494, 4296920.94456554)
4877	2020-10-24	128424.32888429741	c(477150.772244468, 461462.607362752, 4331622.18645498, 4320095.62690494)
4938	2020-10-24	112067.48413380315	c(492771.475705646, 477150.772244468, 4320004.65529783, 4331622.18645498)
4938	2020-10-24	112067.48413380315	c(508413.459611049, 492771.475705646, 4331593.42738853, 4320004.65529783)
5000	2020-10-24	93751.41362195877	c(524080.283731047, 508413.459611049, 4320038.15228202, 4331593.42738853)
5000	2020-10-24	93239.62651998957	c(539676.215981459, 524080.283731047, 4331689.23290158, 4320038.15228202)
5000	2020-10-24	93239.62651998957	c(539558.75772102, 539676.215981459, 4354865.16524247, 4331689.23290158)
5032	2020-10-24	111923.57185908432	c(555061.817194521, 539558.75772102, 4366548.27006755, 4354865.16524247)
5093	2020-10-24	97866.32850439893	c(570729.275688019, 555061.817194521, 4355085.87572593, 4366548.27006755)
5093	2020-10-24	97866.32850439893	c(586186.1414569, 570729.275688019, 4366831.57519729, 4355085.87572593)
5154	2020-10-24	92710.13457569481	c(601900.353298073, 586186.1414569, 4355431.37049899, 4366831.57519729)
5154	2020-10-24	92710.13457569481	c(617311.135189884, 601900.353298073, 4367239.77169662, 4355431.37049899)
5154	2020-10-24	105472.16486845641	c(616959.874860144, 617311.135189884, 4390418.06046091, 4367239.77169662)
5185	2020-10-24	128438.74982262102	c(632276.468247408, 616959.874860144, 4402258.97307444, 4390418.06046091)
5246	2020-10-24	128451.18842010606	c(647992.519864781, 632276.468247408, 4390951.94438137, 4402258.97307444)
5276	2020-10-24	105482.41106929227	c(648437.039662808, 647992.519864781, 4367772.90185862, 4390951.94438137)
5276	2020-10-24	92729.30779595877	c(664245.172150466, 648437.039662808, 4356496.86968463, 4367772.90185862)
5276	2020-10-24	92729.30779595877	c(679564.095691757, 664245.172150466, 4368431.02092194, 4356496.86968463)
5276	2020-10-24	93141.82225456496	c(679026.270560166, 679564.095691757, 4391610.99300895, 4368431.02092194)
5308	2020-10-24	111827.49033999225	c(694250.41052909, 679026.270560166, 4403577.99051865, 4391610.99300895)
5371	2020-10-24	97879.82376737571	c(710061.357559526, 694250.41052909, 4392395.27405912, 4403577.99051865)
5371	2020-10-24	97879.82376737571	c(725239.400867032, 710061.357559526, 4404425.4965052, 4392395.27405912)
5432	2020-10-24	92770.3097908523	c(741098.010774272, 725239.400867032, 4393304.86811702, 4404425.4965052)
5432	2020-10-24	92770.3097908523	c(756230.037204686, 741098.010774272, 4405398.44534471, 4393304.86811702)
5491	2020-10-24	92788.72306420513	c(772136.459291234, 756230.037204686, 4394339.86864696, 4405398.44534471)
5491	2020-10-24	92788.72306420513	c(787222.543361417, 772136.459291234, 4406496.93659005, 4394339.86864696)
5491	2020-10-24	105554.4733671613	c(786351.905460735, 787222.543361417, 4429682.36481705, 4406496.93659005)
5521	2020-10-24	128542.77589541787	c(801341.433115108, 786351.905460735, 4441872.8139537, 4429682.36481705)
5580	2020-10-24	116383.59469455453	c(817252.255534766, 801341.433115108, 4430908.126805, 4441872.8139537)
5580	2020-10-24	112395.84223046301	c(832195.562570109, 817252.255534766, 4443162.35348905, 4430908.126805)
5639	2020-10-24	93366.70955708713	c(848154.821582443, 832195.562570109, 4432259.83087852, 4443162.35348905)
5639	2020-10-24	92977.0813079531	c(863051.962159163, 848154.821582443, 4444577.98032769, 4432259.83087852)
5639	2020-10-24	92977.0813079531	c(861938.260838111, 863051.962159163, 4467768.31622303, 4444577.98032769)
5669	2020-10-24	92304.72239220109	c(876737.31902648, 861938.260838111, 4480120.14474773, 4467768.31622303)
5669	2020-10-24	92019.57642649303	c(875568.542773092, 876737.31902648, 4503311.91517952, 4480120.14474773)
5699	2020-10-24	77504.68100390235	c(890268.696584865, 875568.542773092, 4515697.41832891, 4503311.91517952)
5699	2020-10-24	77504.68100390235	c(889044.242121982, 890268.696584865, 4538890.53593853, 4515697.41832891)
5728	2020-10-24	76816.00816210239	c(903644.669218014, 889044.242121982, 4551309.6937823, 4538890.53593853)
5728	2020-10-24	76816.00816210239	c(902363.937338882, 903644.669218014, 4574504.06309696, 4551309.6937823)
5758	2020-10-24	76598.94274158451	c(916863.815203251, 902363.937338882, 4586956.84015498, 4574504.06309696)
5758	2020-10-24	76598.94274158451	c(915526.21087886, 916863.815203251, 4610152.35758337, 4586956.84015498)
5786	2020-10-24	76465.11627271502	c(929924.716997658, 915526.21087886, 4622638.70275903, 4610152.35758337)
5786	2020-10-24	76100.95872475067	c(928529.649485852, 929924.716997658, 4645835.25659054, 4622638.70275903)
5815	2020-10-24	60122.271031002165	c(942825.96153051, 928529.649485852, 4658355.10310811, 4645835.25659054)
5870	2020-10-24	46606.03293003119	c(958571.4545587, 942825.96153051, 4647709.50427811, 4658355.10310811)
5870	2020-10-24	30066.441183530173	c(972819.322740991, 958571.4545587, 4660294.00166776, 4647709.50427811)
6115	2020-10-24	18329.96188010952	c(1084680.7264567, 1071674.54846433, 5089548.21767942, 5076637.33764934)
6143	2020-10-24	37696.72848020052	c(1093121.5332279, 1095380.44009344, 5148881.28844496, 5125686.47188105)
6172	2020-10-24	43586.197021987195	c(1105901.3603238, 1093121.5332279, 5161854.24984893, 5148881.28844496)
6172	2020-10-24	43586.197021987195	c(1103576.72217642, 1105901.3603238, 5185047.46361383, 5161854.24984893)
6200	2020-10-24	43361.99959945516	c(1116242.17998093, 1103576.72217642, 5198051.01410613, 5185047.46361383)
1183	2020-10-25	18297.877693890816	c(-1142364.69044306, -1135298.25231164, 5620992.05130644, 5643911.48242861)
1207	2020-10-25	28375.602543113397	c(-1181102.32707635, -1174242.03609756, 5444633.62351315, 5467647.81451323)
1208	2020-10-25	28016.45221167647	c(-1160462.67793522, -1153543.82894484, 5513640.48540984, 5536619.00693532)
1183	2020-10-25	18297.877693890816	c(-1132671.90985067, -1142364.69044306, 5605483.57774561, 5620992.05130644)
1209	2020-10-25	27654.608920762028	c(-1139648.33604496, -1132671.90985067, 5582540.5305575, 5605483.57774561)
1183	2020-10-25	27486.921510712866	c(-1135298.25231164, -1118662.2416193, 5643911.48242861, 5651334.35987842)
1210	2020-10-25	42885.14820571802	c(-1118662.2416193, -1111629.21677326, 5651334.35987842, 5674242.1433205)
1207	2020-10-25	28375.602543113397	c(-1174242.03609756, -1157246.34905213, 5467647.81451323, 5475113.54792176)
1208	2020-10-25	28136.347570077352	c(-1150417.50727143, -1160462.67793522, 5498114.51267084, 5513640.48540984)
1235	2020-10-25	43910.807123855106	c(-1157246.34905213, -1150417.50727143, 5475113.54792176, 5498114.51267084)
1208	2020-10-25	28016.45221167647	c(-1153543.82894484, -1136701.86410628, 5536619.00693532, 5544081.44701897)
1209	2020-10-25	27775.39628620296	c(-1129815.27829021, -1139648.33604496, 5567047.45880455, 5582540.5305575)
1236	2020-10-25	43388.57997351685	c(-1136701.86410628, -1129815.27829021, 5544081.44701897, 5567047.45880455)
1258	2020-10-25	19045.413678959896	c(-1213561.77998074, -1207002.20738188, 5228857.62726579, 5251984.61905687)
1259	2020-10-25	29052.223581445374	c(-1193822.06446477, -1187201.70838714, 5298203.68453479, 5321295.78718851)
1258	2020-10-25	19045.413678959896	c(-1202611.26135615, -1213561.77998074, 5213288.7711802, 5228857.62726579)
1285	2020-10-25	29558.003487099708	c(-1209080.88575748, -1202611.26135615, 5190142.30092768, 5213288.7711802)
1258	2020-10-25	29401.738553249797	c(-1207002.20738188, -1189610.91067954, 5251984.61905687, 5259547.36229903)
1259	2020-10-25	29168.928198335674	c(-1183080.39620291, -1193822.06446477, 5282659.50945175, 5298203.68453479)
1286	2020-10-25	45403.71456961305	c(-1189610.91067954, -1183080.39620291, 5259547.36229903, 5282659.50945175)
1285	2020-10-25	29673.03880345579	c(-1197995.55460706, -1209080.88575748, 5174597.34110732, 5190142.30092768)
1311	2020-10-25	46133.67134460699	c(-1204375.50017696, -1197995.55460706, 5151432.04764887, 5174597.34110732)
1311	2020-10-25	46383.759976019064	c(-1193156.19268457, -1204375.50017696, 5135911.86092283, 5151432.04764887)
1338	2020-10-25	46604.71784702365	c(-1199446.74178951, -1193156.19268457, 5112728.39498111, 5135911.86092283)
1338	2020-10-25	46604.71784702365	c(-1188094.30771205, -1199446.74178951, 5097233.84074865, 5112728.39498111)
1365	2020-10-25	46823.95332502301	c(-1194295.75561096, -1188094.30771205, 5074032.84825596, 5097233.84074865)
1365	2020-10-25	46823.95332502301	c(-1182811.05792536, -1194295.75561096, 5058564.76824652, 5074032.84825596)
1392	2020-10-25	60377.87869589183	c(-1188923.71265567, -1182811.05792536, 5035346.89009188, 5058564.76824652)
1392	2020-10-25	60602.09948564942	c(-1177307.62720188, -1188923.71265567, 5019906.10813597, 5035346.89009188)
1419	2020-10-25	76747.43144630725	c(-1183331.80945974, -1177307.62720188, 4996671.97991702, 5019906.10813597)
1419	2020-10-25	77162.777370714	c(-1171585.22457976, -1183331.80945974, 4981259.30172799, 4996671.97991702)
1502	2020-10-25	103851.31594462253	c(-1135972.8553507, -1147905.43913199, 4935224.40222804, 4950535.3988959)
1529	2020-10-25	108344.0267634073	c(-1141707.78089617, -1135972.8553507, 4911960.67046394, 4935224.40222804)
1529	2020-10-25	108344.0267634073	c(-1129647.27977411, -1141707.78089617, 4896679.57466334, 4911960.67046394)
1557	2020-10-25	94879.59326029744	c(-1135295.47935339, -1129647.27977411, 4873402.10650794, 4896679.57466334)
1557	2020-10-25	94879.59326029744	c(-1123107.98534522, -1135295.47935339, 4858151.64287451, 4873402.10650794)
1557	2020-10-25	95037.10507542868	c(-1105344.11677592, -1123107.98534522, 4866220.7918263, 4858151.64287451)
1613	2020-10-25	114243.0242902774	c(-1093102.06770816, -1105344.11677592, 4851043.29519381, 4866220.7918263)
1640	2020-10-25	104862.84314130872	c(-1098552.53273463, -1093102.06770816, 4827755.04491746, 4851043.29519381)
1640	2020-10-25	104862.84314130872	c(-1086185.18730885, -1098552.53273463, 4812609.0863499, 4827755.04491746)
1668	2020-10-25	96036.02638105894	c(-1091550.42482093, -1086185.18730885, 4789308.89304197, 4812609.0863499)
1668	2020-10-25	95069.79319975877	c(-1079058.72832742, -1091550.42482093, 4774195.14735273, 4789308.89304197)
1668	2020-10-25	95260.14770679393	c(-1061272.78353083, -1079058.72832742, 4782422.26156037, 4774195.14735273)
1725	2020-10-25	114317.37019195057	c(-1048728.33210223, -1061272.78353083, 4767381.54890557, 4782422.26156037)
1753	2020-10-25	95073.74535492869	c(-1053899.3288315, -1048728.33210223, 4744073.56561423, 4767381.54890557)
1753	2020-10-25	95073.74535492869	c(-1041232.23238531, -1053899.3288315, 4729065.86867926, 4744073.56561423)
1753	2020-10-25	95313.84764596327	c(-1023464.4390476, -1041232.23238531, 4737405.87969095, 4729065.86867926)
1810	2020-10-25	114310.54442137144	c(-1010745.59745928, -1023464.4390476, 4722471.05496354, 4737405.87969095)
1838	2020-10-25	95096.3883810161	c(-1015724.75351355, -1010745.59745928, 4699156.98338603, 4722471.05496354)
1838	2020-10-25	95096.3883810161	c(-1002884.97032531, -1015724.75351355, 4684255.91259048, 4699156.98338603)
1838	2020-10-25	95367.79392358163	c(-985135.615066208, -1002884.97032531, 4692707.72812694, 4684255.91259048)
1895	2020-10-25	114719.96358083612	c(-972245.066811396, -985135.615066208, 4677879.33658234, 4692707.72812694)
1951	2020-10-25	106320.74788315319	c(-968733.512527141, -964025.01384475, 4616440.13129186, 4639766.81894708)
1951	2020-10-25	106320.74788315319	c(-955605.454646014, -968733.512527141, 4601681.14018813, 4616440.13129186)
1951	2020-10-25	114549.48786179457	c(-937837.483348942, -955605.454646014, 4610286.31204595, 4601681.14018813)
2008	2020-10-25	133365.10914075247	c(-924660.326709057, -937837.483348942, 4595599.84422928, 4610286.31204595)
2036	2020-10-25	115228.37566371153	c(-929183.089360394, -924660.326709057, 4572271.16599582, 4595599.84422928)
2036	2020-10-25	115228.37566371153	c(-915889.362968476, -929183.089360394, 4557620.24501297, 4572271.16599582)
2036	2020-10-25	119296.46376579517	c(-898140.676760123, -915889.362968476, 4566334.64437142, 4557620.24501297)
2093	2020-10-25	139068.4601423322	c(-884798.757347852, -898140.676760123, 4551755.96814754, 4566334.64437142)
2121	2020-10-25	133553.67376573407	c(-889138.263670818, -884798.757347852, 4528426.66555835, 4551755.96814754)
2121	2020-10-25	133553.67376573407	c(-875681.462425736, -889138.263670818, 4513884.04932696, 4528426.66555835)
2121	2020-10-25	133561.9550024743	c(-857952.152688585, -875681.462425736, 4522706.57802361, 4513884.04932696)
2178	2020-10-25	152683.33526368736	c(-844448.031866147, -857952.152688585, 4508235.90035502, 4522706.57802361)
2206	2020-10-25	133571.3693433839	c(-848606.77374547, -844448.031866147, 4484907.24511335, 4508235.90035502)
2206	2020-10-25	133571.3693433839	c(-834989.448144296, -848606.77374547, 4470473.08001615, 4484907.24511335)
2234	2020-10-25	115598.10473644786	c(-839071.253158483, -834989.448144296, 4447139.53673925, 4470473.08001615)
2234	2020-10-25	115598.10473644786	c(-825341.714528734, -839071.253158483, 4432742.29946622, 4447139.53673925)
2234	2020-10-25	119943.99858682299	c(-807596.226290955, -825341.714528734, 4441713.25735083, 4432742.29946622)
2291	2020-10-25	139827.57314020416	c(-793820.881601282, -807596.226290955, 4427387.60382564, 4441713.25735083)
2318	2020-10-25	133743.3950086801	c(-797725.735268943, -793820.881601282, 4404056.70291238, 4427387.60382564)
2336	2020-10-25	69707.70196019449	c(-894530.619760577, -891227.198052303, 3664212.5126238, 3687686.65076083)
2318	2020-10-25	133743.3950086801	c(-783839.843056735, -797725.735268943, 4389768.3346604, 4404056.70291238)
2336	2020-10-25	69875.76511272373	c(-878877.624842216, -894530.619760577, 3650069.05624948, 3664212.5126238)
2363	2020-10-25	84775.20081212404	c(-882110.299688702, -878877.624842216, 3626596.19611138, 3650069.05624948)
2336	2020-10-25	69707.70196019449	c(-891227.198052303, -872357.722546158, 3687686.65076083, 3697001.72408636)
2364	2020-10-25	87544.69082329693	c(-872357.722546158, -869070.599383397, 3697001.72408636, 3720461.50593087)
2363	2020-10-25	84775.20081212404	c(-866363.358167917, -882110.299688702, 3612497.17100721, 3626596.19611138)
2364	2020-10-25	87544.69082329693	c(-869070.599383397, -850280.593263724, 3720461.50593087, 3729790.22174848)
2393	2020-10-25	103734.33110369738	c(-850280.593263724, -847010.442001506, 3729790.22174848, 3753236.10444884)
2396	2020-10-25	101364.71591148019	c(-820214.788277737, -816786.817822893, 3940648.476709, 3964055.52588419)
2318	2020-10-25	133770.73843364746	c(-766114.090360228, -783839.843056735, 4398844.79943831, 4389768.3346604)
2374	2020-10-25	152999.2750304756	c(-752183.184684177, -766114.090360228, 4384627.63429198, 4398844.79943831)
2402	2020-10-25	140374.00338280085	c(-755913.610877936, -752183.184684177, 4361300.413028, 4384627.63429198)
2393	2020-10-25	103734.33110369738	c(-847010.442001506, -828300.3477504, 3753236.10444884, 3762579.16432926)
2421	2020-10-25	113402.95569513105	c(-828300.3477504, -825047.838248322, 3762579.16432926, 3786011.59987373)
2422	2020-10-25	102505.21076337263	c(-818490.524656174, -815185.823623099, 3832863.98922345, 3856283.92138743)
2396	2020-10-25	101631.46266691438	c(-805168.166212928, -820214.788277737, 3926518.54298816, 3940648.476709)
2423	2020-10-25	112685.26724452905	c(-808524.592261863, -805168.166212928, 3903111.20837575, 3926518.54298816)
2396	2020-10-25	101364.71591148019	c(-816786.817822893, -798403.955575934, 3964055.52588419, 3973320.54571061)
2424	2020-10-25	111216.20056798148	c(-798403.955575934, -794996.276459782, 3973320.54571061, 3996715.19504242)
2402	2020-10-25	140374.00338280085	c(-741873.808332144, -755913.610877936, 4347120.83259738, 4361300.413028)
2429	2020-10-25	138128.6604801441	c(-745530.492625527, -741873.808332144, 4323790.69909194, 4347120.83259738)
2421	2020-10-25	113402.95569513105	c(-825047.838248322, -806418.101105342, 3786011.59987373, 3795369.69361234)
2422	2020-10-25	102765.5956709552	c(-803183.899816445, -818490.524656174, 3818789.12874889, 3832863.98922345)
2422	2020-10-25	102505.21076337263	c(-815185.823623099, -796664.086364937, 3856283.92138743, 3865615.85792109)
2423	2020-10-25	112685.26724452905	c(-793378.576000084, -808524.592261863, 3889023.13159295, 3903111.20837575)
2451	2020-10-25	120065.13408810618	c(-796664.086364937, -793378.576000084, 3865615.85792109, 3889023.13159295)
2424	2020-10-25	111216.20056798148	c(-794996.276459782, -776697.041730984, 3996715.19504242, 4005998.20431142)
2429	2020-10-25	138128.6604801441	c(-731382.789516359, -745530.492625527, 4309649.02903841, 4323790.69909194)
2457	2020-10-25	138599.0269754136	c(-734966.295607683, -731382.789516359, 4286316.3640969, 4309649.02903841)
2481	2020-10-25	133377.54770787357	c(-755095.132414148, -751729.973828428, 4038682.52765248, 4062053.69735178)
2457	2020-10-25	138599.0269754136	c(-720711.691700644, -734966.295607683, 4272212.9112783, 4286316.3640969)
2484	2020-10-25	147316.7527145855	c(-724222.590809373, -720711.691700644, 4248878.08673237, 4272212.9112783)
2424	2020-10-25	122549.05007811141	c(-776697.041730984, -761776.03482101, 4005998.20431142, 3991928.19060393)
2480	2020-10-25	142210.20783068688	c(-761776.03482101, -743530.902759562, 3991928.19060393, 4001271.05819869)
2481	2020-10-25	133737.99604743294	c(-740236.626711253, -755095.132414148, 4024642.76878444, 4038682.52765248)
2509	2020-10-25	150986.58591988162	c(-743530.902759562, -740236.626711253, 4001271.05819869, 4024642.76878444)
2481	2020-10-25	133377.54770787357	c(-751729.973828428, -733599.313634996, 4062053.69735178, 4071374.57306858)
2510	2020-10-25	149755.49407349798	c(-733599.313634996, -730256.378180311, 4071374.57306858, 4094734.65141899)
2511	2020-10-25	149134.11437381722	c(-723522.204753423, -720131.069454278, 4141443.12379716, 4164791.50378198)
2484	2020-10-25	147316.7527145855	c(-709862.089024938, -724222.590809373, 4234813.13923493, 4248878.08673237)
2512	2020-10-25	163234.07001131575	c(-713300.959716754, -709862.089024938, 4211476.5178689, 4234813.13923493)
2510	2020-10-25	149755.49407349798	c(-730256.378180311, -712210.67188187, 4094734.65141899, 4104075.37999523)
2511	2020-10-25	149134.11437381722	c(-708890.597550894, -723522.204753423, 4127424.79148789, 4141443.12379716)
2539	2020-10-25	165256.38017053367	c(-712210.67188187, -708890.597550894, 4104075.37999523, 4127424.79148789)
2511	2020-10-25	152634.74413282867	c(-720131.069454278, -702202.993842297, 4164791.50378198, 4174112.28052971)
2512	2020-10-25	163697.33708585595	c(-698835.565830371, -713300.959716754, 4197450.34504686, 4211476.5178689)
2540	2020-10-25	171442.02079692224	c(-702202.993842297, -698835.565830371, 4174112.28052971, 4197450.34504686)
3397	2020-10-25	54293.271654850396	c(-281345.085924872, -299804.863635712, 3281852.23603416, 3271458.70131063)
3397	2020-10-25	54293.271654850396	c(-279725.685896392, -281345.085924872, 3305109.28802462, 3281852.23603416)
3430	2020-10-25	54114.2981556882	c(-261336.701345226, -279725.685896392, 3315519.92438484, 3305109.28802462)
3430	2020-10-25	54114.2981556882	c(-259739.372461942, -261336.701345226, 3338770.75353797, 3315519.92438484)
